ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment,sample,strain_names
GO:0071824,protein-DNA complex subunit organization,186,0.5378252173280204,1.8862472883276,5.187799986261971e-7,1.0358307305903069e-5,7.463150857429505e-6,1347,"tags=44%, list=22%, signal=35%",853922/850638/854106/851416/852410/853327/851214/853475/853817/852277/851346/855267/854869/856485/852432/854926/852294/855976/852814/856904/852860/851771/856455/850598/852184/852532/850419/853840/851928/854976/856146/853192/850793/850607/853100/855208/854901/851559/851745/855539/852258/850445/850534/850688/854964/855515/854875/855055/856383/855017/852547/856297/854433/852728/852673/853161/854369/856518/856831/853865/854993/852352/851723/853271/851222/852275/852096/854933/855665/852269/854937/855276/853877/853098/851197/852839/853712/856023/854841/851810/854465,1747,trip2
GO:1901135,carbohydrate derivative metabolic process,337,-0.4304000250792897,-1.7018106794377104,1.4874812755645867e-6,2.8741976905264112e-5,2.0708567843174217e-5,1270,"tags=36%, list=21%, signal=30%",850305/853286/850307/854584/852407/855764/853142/851977/852644/855502/853354/853455/852796/852504/855529/854320/856029/855180/854986/854601/855746/856008/852261/854498/855690/852044/852065/851822/856801/850732/855248/854772/853346/852835/856925/853520/853595/856722/855928/854163/855240/854989/851902/852530/855501/856545/856611/853113/853256/853452/851812/852498/852128/851073/854295/855679/851931/854495/854514/853130/853664/852845/853470/850499/855594/852458/850317/851152/1466480/854266/851059/855321/855288/852924/851896/855769/851366/854948/855855/851763/851541/855324/853798/2732686/852735/851922/852144/851002/856529/852094/854762/851171/856221/853309/851167/855722/856718/851092/851334/856027/852177/856924/851726/854893/853853/855732/855149/853830/853585/851892/854077/851560/852688/854231/855857/852327/851539/855131/851983/856131/853163,1747,trip2
GO:0016072,rRNA metabolic process,373,0.4464530976107952,1.673644499659566,1.9421797400425155e-6,3.5253504978347484e-5,2.5400117812358265e-5,1195,"tags=33%, list=20%, signal=28%",853894/850449/853673/9164985/856360/854317/854221/851388/851313/853956/856352/851208/855575/852438/854469/855408/856815/853762/855884/854487/853197/852955/853847/856436/856485/851159/851499/850872/850414/854717/850796/853188/851403/851660/855068/854741/856429/852972/854731/854245/852465/855599/855613/855782/853445/856228/854167/856863/853780/853376/852263/855903/851407/850304/852995/855495/856462/850422/855497/851530/856466/854461/851379/853682/855028/854075/853062/853166/853202/853937/855539/856574/854136/852111/854999/850298/850688/856459/854881/851939/854793/851589/852479/853064/854711/850982/856655/854446/855500/850682/855957/854286/855628/854116/850889/852468/856719/856015/854417/855161/856063/850401/850893/852918/854078/851125/855280/850652/853193/852337/856024/856723/856463/856489/855307/854138/851548/853419/856553/852060/852804/852549/856864/850740,1747,trip2
GO:0065004,protein-DNA complex assembly,129,0.5664828270693367,1.897377071614152,2.4332055576434973e-6,4.286735673613103e-5,3.0885890979375666e-5,1327,"tags=46%, list=22%, signal=37%",853922/850638/854106/851416/853327/853475/853817/855267/854869/856485/854926/852294/855976/852814/856904/852860/856455/852184/851928/854976/850793/850607/853100/855208/854901/851559/851745/855539/852258/850688/854964/855515/854875/855055/856383/855017/856297/854433/852673/853161/854369/856518/856831/853865/854993/852352/851723/852275/854933/852269/854937/855276/853098/851197/852839/853712/856023/854841/851810,1747,trip2
GO:0006364,rRNA processing,356,0.45484618838056345,1.6893212288481745,3.4931432838447574e-6,5.978265220065742e-5,4.307334575567973e-5,1195,"tags=34%, list=20%, signal=29%",853894/850449/853673/9164985/856360/854317/854221/851388/851313/853956/856352/851208/855575/852438/854469/855408/856815/853762/855884/854487/853197/852955/853847/856436/856485/851159/851499/850872/850414/854717/850796/853188/851403/851660/855068/854741/856429/852972/854245/852465/855599/855613/855782/853445/856228/854167/856863/853780/853376/852263/855903/851407/850304/852995/855495/856462/850422/855497/851530/856466/854461/853682/855028/854075/853062/853166/853202/853937/855539/856574/854136/852111/854999/850298/850688/856459/854881/851939/854793/851589/852479/853064/854711/850982/856655/854446/855500/850682/855957/854286/855628/854116/850889/856719/856015/854417/855161/856063/850401/850893/852918/854078/851125/855280/850652/853193/852337/856024/856723/856463/856489/855307/854138/851548/853419/856553/852060/852804/852549/856864/850740,1747,trip2
GO:0042274,ribosomal small subunit biogenesis,147,0.5477897382063566,1.8574195183030535,4.803361328378749e-6,7.776252528915867e-5,5.602782772788869e-5,1607,"tags=55%, list=26%, signal=42%",853922/9164985/854317/854221/851388/851313/855575/854469/855408/856815/853762/855884/854468/854487/853714/851499/850414/854717/853188/851403/854741/852972/854245/855782/853445/856228/854167/853780/853376/851407/852995/856462/850422/855497/854461/855028/853166/856574/854136/850298/854881/851939/854793/851589/855773/851049/852479/853064/854286/855628/853578/850889/855311/856015/851125/852337/854028/856024/856553/852060/852549/856864/850740/856255/853784/855897/855790/851584/851984/851924/853048/850919/850820/852007/852206/850649/851162/852757/856095/855158/855837,1747,trip2
GO:0055086,nucleobase-containing small molecule metabolic process,218,-0.480828600534736,-1.8171260443244848,5.570871723055083e-6,8.781453058184197e-5,6.327028826738461e-5,748,"tags=31%, list=12%, signal=28%",851822/856801/850732/855248/856925/855581/853520/856609/855501/850310/853452/851812/852128/851073/856473/854278/854295/854495/854514/853664/854356/850499/855594/850317/851152/852813/1466480/851059/855321/855288/854948/855855/855913/851541/853798/851922/852144/851002/856529/852777/851171/852179/855521/856221/850933/851167/856027/852177/856759/851726/852846/854893/853853/855732/855149/853830/853585/851892/854077/851560/852688/854231/855857/852327/855131/851983/856131,1747,trip2
GO:0044262,cellular carbohydrate metabolic process,167,-0.506036803389951,-1.856152610892036,9.584712099528453e-6,1.4721134737480878e-4,1.0606563996779124e-4,1044,"tags=33%, list=17%, signal=28%",856781/855355/854127/850603/851358/853624/851493/852423/856791/852530/853045/854932/855125/852128/851055/851216/854514/852457/852308/851564/856137/851007/850317/853932/851059/854761/853304/852602/856639/852763/854287/854350/852446/853418/854710/853108/853076/855303/850402/851167/852346/851092/850569/856924/856314/853209/853830/856705/854872/850633/850962/851646/854766/855131/856289,1747,trip2
GO:0045934,negative regulation of nucleobase-containing compound metabolic process,331,0.43918093672536984,1.6263201273967238,1.3625284967223315e-5,2.0403864238416916e-4,1.4700965359372529e-4,1445,"tags=39%, list=24%, signal=31%",853889/850449/853880/850638/853673/856366/850744/854106/854927/852410/855060/853836/850347/855092/856908/854249/853327/851214/855626/853475/853315/853197/852955/853748/855522/852848/852294/854675/855976/853523/856904/852860/856382/856178/852184/852755/852809/851688/850630/851803/855656/852392/850793/856674/851905/850515/856219/855316/851559/851330/850297/855535/854999/850445/851220/851365/851889/850920/856763/853381/855515/851592/856058/854448/852578/851762/852547/850702/854286/856297/852468/854818/850873/852728/854020/851452/850822/856518/851753/856134/853865/851590/852933/856822/850995/854156/854656/852352/851788/854747/854725/852228/851671/855228/853271/853369/853846/852275/851312/853311/851774/3289591/851306/854937/855492/852541/852839/855965/856023/852822/855920/855975/855091/854835/851840/851810/854404/852714/856437/856909/854931/852399/855648/852080/852322/855708/854213/852248,1747,trip2
GO:0019637,organophosphate metabolic process,388,-0.39446092442631464,-1.564565260380714,1.857408434940252e-5,2.7136284208029534e-4,1.955166773621318e-4,1270,"tags=31%, list=21%, signal=27%",850305/853286/850307/854584/856262/852644/853510/853354/852796/852133/854320/855457/856029/854346/855103/850865/854986/854601/855746/856008/853061/855690/852044/852065/853944/853941/851822/854314/856801/850732/855248/854772/856925/851581/856597/855581/853520/855928/853272/856229/856609/855501/850310/853452/856856/851812/852128/851073/856473/854278/853052/854295/852406/851931/854495/853130/853664/850941/851224/856523/853470/855594/852458/851670/850317/851152/852813/856036/1466480/851059/855288/851896/855769/854948/853733/854261/851763/855913/851541/855324/853798/852735/851922/851878/852144/851973/851002/856529/852777/852937/853007/851171/852179/855521/853309/850933/851167/855722/854682/851092/856027/852177/856759/851726/852846/854893/853853/855732/855149/853585/851892/854077/851560/852688/854231/855857/852327/851539/855131/851983/856131/853163,1747,trip2
GO:0006400,tRNA modification,80,0.6084852557735445,1.90267082579705,2.534863158245333e-5,3.5311233297417546e-4,2.544171101298866e-4,1337,"tags=45%, list=22%, signal=36%",853910/854401/856467/853347/853899/851213/853417/851698/855968/855782/851529/854994/851027/852616/851379/853317/855749/851117/854448/851860/852207/851100/854417/855889/852817/851454/851121/853750/856511/854088/854809/851326/855663/853114/853996/855897,1747,trip2
GO:0045892,"negative regulation of transcription, DNA-templated",292,0.44768020089300486,1.637566445817218,3.758911679688219e-5,4.5950777472107007e-4,3.3107492774912356e-4,1436,"tags=39%, list=24%, signal=31%",853889/850449/853880/850638/856366/850744/854106/854927/852410/855060/853836/850347/855092/856908/854249/853327/851214/855626/853475/853315/852955/853748/855522/852848/852294/854675/855976/853523/856904/852860/856382/856178/852184/852809/851688/850630/855656/852392/850793/856674/851905/850515/856219/855316/851559/851330/850297/855535/854999/850445/851220/851365/851889/850920/856763/853381/855515/851592/856058/854448/852578/851762/852547/850702/854286/856297/850873/852728/854020/851452/850822/856518/851753/856134/853865/851590/856822/850995/854156/854656/852352/851788/854747/854725/852228/853271/853369/852275/851312/3289591/854937/852541/852839/855965/856023/852822/855920/855975/855091/854835/851840/851810/854404/852714/856437/856909/854931/852399/855648/852080/852322/855708/854213,1747,trip2
GO:0055072,iron ion homeostasis,61,0.6464350576191117,1.951863290970067,4.4025974896153415e-5,5.274311792559179e-4,3.8001367805100847e-4,719,"tags=36%, list=12%, signal=32%",854565/854564/850827/850911/854566/852147/856338/854401/856345/850675/853508/850902/855968/854007/851862/856644/852809/851672/852710/852117/855347/853173,1747,trip2
GO:2000113,negative regulation of cellular macromolecule biosynthetic process,373,0.41569990427505726,1.5583582284952096,7.952528372829393e-5,7.80912212348329e-4,5.626465285349529e-4,1441,"tags=34%, list=24%, signal=28%",853889/850449/853880/850638/856366/850744/854106/854927/852410/855060/853836/850347/855092/856908/854249/853327/851214/855626/853475/853315/853197/852955/853748/855522/852848/852294/854675/855976/853523/856904/852860/851212/855067/856382/856178/852184/852809/851688/851928/850630/851803/855656/854910/852392/850793/856674/851905/850515/856219/855316/851559/851330/850297/855535/854999/850445/851220/852107/851365/851889/850920/856763/853381/855515/851592/856058/854448/852578/851762/852547/850702/854286/856297/852468/850873/852728/854020/851452/850822/856518/851753/856134/853865/851590/853688/856822/850995/854156/854656/852352/851788/854747/854725/852228/851671/853271/853369/853846/852275/851312/3289591/851306/854937/852541/852839/855965/856023/852822/855920/855975/855091/854773/854835/851840/851810/854404/852714/856351/856437/856909/854931/852399/855648/852080/852322/855708/854213/855788,1747,trip2
GO:0010558,negative regulation of macromolecule biosynthetic process,377,0.4144274934021451,1.554169437763905,8.631337774921807e-5,8.338986011577681e-4,6.008231727874264e-4,1441,"tags=34%, list=24%, signal=28%",853889/850449/853880/850638/856366/850744/854106/854927/852410/855060/853836/850347/855092/856908/854249/853327/851214/855626/853475/853315/853197/852955/853748/855522/852848/852294/854675/855976/853523/856904/852860/851212/855067/856382/856178/852184/852809/851688/851928/850630/851803/855656/854910/852392/850793/856674/851905/850515/856219/855316/851559/851330/850297/855535/854999/850445/851220/852107/851365/851889/850920/856763/853381/855515/851592/856058/854448/852578/851762/852547/850702/854286/856297/852468/850873/852728/854020/851452/850822/856518/851753/856134/853865/851590/853688/856822/850995/854156/854656/852352/851788/854747/854725/852228/851671/853271/853369/853846/852275/851312/851774/3289591/851306/854937/855492/852541/852839/855965/856023/852822/855920/855975/855091/854773/854835/851840/851810/854404/852714/856351/856437/856909/854931/852399/855648/852080/852322/855708/854213/855788,1747,trip2
GO:1901137,carbohydrate derivative biosynthetic process,239,-0.43760276574667817,-1.66861705014196,1.1711463896798042e-4,0.00108486210371067,7.816421448403079e-4,1246,"tags=39%, list=21%, signal=33%",854584/852407/855764/853142/855502/853354/853455/852796/852504/855529/854320/856029/855180/854986/854601/855746/856008/852261/854498/855690/852044/852065/851822/856801/850732/854772/853346/852835/856925/853520/853595/856722/855928/854163/855240/854989/851902/855501/856545/856611/853113/853256/853452/851812/852498/851073/854295/855679/851931/854514/853130/853664/852845/853470/850499/852458/851152/1466480/854266/855321/852924/851896/851366/854948/851763/855324/853798/2732686/852735/851922/852144/851002/856529/852094/854762/856221/856718/851334/856027/852177/856924/854893/853853/855149/853585/851892/854077/851560/852688/854231/855857/852327/851983/856131,1747,trip2
GO:0008610,lipid biosynthetic process,211,-0.4369789972147043,-1.6457560293244635,1.1772293278997316e-4,0.00108486210371067,7.816421448403079e-4,1466,"tags=44%, list=24%, signal=35%",851102/853529/850411/855955/852545/856386/855986/854900/851181/852314/855538/853080/856767/850305/856262/853354/852796/854320/855457/856029/854346/855103/850865/854202/856008/853061/855690/852044/853944/856464/853941/851120/855248/854772/851581/856597/855928/853272/856229/853045/855845/852476/851891/856856/853052/852406/856535/855250/851931/853653/853130/852951/850941/851224/851087/856523/855566/851547/853470/852458/855029/851670/852925/856036/856079/852924/855164/851896/853733/854261/854396/851763/852329/855324/852735/853348/850400/852937/853007/854762/852456/851171/852568/852288/856018/854682/855344/852481/851334/853243/852926/853707/852825,1747,trip2
